author,title,user_profile_link,likes,comments,collect,hot_score,collection_score,related_score,minority
小飞说鱼,鲍比花费4000美元购买一只白金鲶鱼 #凶猛鲶鱼 #巨型鲶鱼 #白金鲶鱼,https://www.douyin.com/user/MS4wLjABAAAAoiDmdveIzgrI-iDQoFHVMb7nEPOBkPnWc9Q47yeWe64,6489,143,4174,0.0017614364624023,0.0066413879394531,0.0005931854248046,0
狠人捕手小武,工地小伙一夜暴富的秘密 #大案纪实 #根据真实故事改编,https://www.douyin.com/user/MS4wLjABAAAApTcP_9IIqod1ICxwRdaJ4W_5YoE9mWPwRe2UqZtVlFXYQQiLKYzVNuK-u_NPV6Mp,7218,1007,2176,0.0015544891357421,0.0007915496826171,0.0003814697265625,0
兔姐姐来了🐰,"华菜士29.9十件套又回归了！快冲！
#华菜士#汉堡炸鸡#双十二美食清单",https://www.douyin.com/user/MS4wLjABAAAA0cy8qiBbtymKn2Ci3tLOqmn2D4hM-rl-2ZktNCsy7gQ,141209,15832,42496,0.0019187927246093,0.0057296752929687,0.0010690689086914,0
音悦糖,用6分钟回顾2023年刷屏抖音的30首歌，承载了一整年的回忆#抖音热歌 #抖音最火歌曲 #音乐,https://www.douyin.com/user/MS4wLjABAAAAprE241CJlsmjkWgLScPpf9QOGIJGW1xgtRCsJxlSnj8,16512,261,10975,0.0008831024169921,0.000981330871582,0.0002148151397705,0
创意嘚不嘚,如何将五根水管对头连接起来，这手艺真是太牛了#高手在民间 #生活小妙招 #牛人制造 #手艺人,https://www.douyin.com/user/MS4wLjABAAAAkRjDYJtCbrRr5GAJpEXahF1Ba7bgsCnnVNuvMBObvQs,1744,97,663,0.0020027160644531,0.0007209777832031,0.000476598739624,0
云顶丶秋水雾月,一费卡也能打爆游戏机？ #云顶之弈 #云顶之弈强音争霸 #金铲铲之战 #金铲铲强音对决,https://www.douyin.com/user/MS4wLjABAAAA6VecQrwFsYsvXhhuVFax6SWz_L0SxD0qi_luSicvamw,16893,1466,2042,0.0010604858398437,0.001011848449707,0.0002801418304443,0
电影判官（收徒中）,好电影值得反复观看之《紧急迫降》。比死亡更可怕的，一定是人性！,https://www.douyin.com/user/MS4wLjABAAAADCvhGc9nim1IjpbUh2fJShMcvh9wmHDpGIF0RmKMLzFybrvoatS5CmMVRdLOOcG7,675090,33103,101628,0.0003597736358642,0.0002892017364501,0.0001971721649169,0
王鲁即墨女装,即墨卫衣源头工厂，一件才几十块#面料柔软舒适 #保暖又好看 #中国女装产地溯源 #工厂一手货,https://www.douyin.com/user/MS4wLjABAAAA4mXLPi0k1yG7WlUpI6ObWaOB4P0KLRFBfasV_MdMWGo,2607,90,894,0.0013723373413085,0.0021915435791015,0.0012941360473632,0
多多羽球,2012伦敦奥运林李巅峰之战，也是林丹续写传奇的一战#羽毛球 #羽毛球单打 #林丹 #李宗伟 #羽毛球精彩片段,https://www.douyin.com/user/MS4wLjABAAAAKKqdu99qUx-iTVIkntde7ECmFAD7s_RQCgTIYosJD60,87656,2334,8444,0.0017480850219726,0.0025711059570312,0.0005483627319335,0
六子（暗区突围）,#战术博弈射击手游 #暗区突围 当你淘汰数比队友多，但带出价值比队友少时,https://www.douyin.com/user/MS4wLjABAAAAxXRhP8P9E5dpEwPft0wpQufn_CRSGmX8TPTOy_0E71Q,98544,3682,5984,0.0019264221191406,0.00323486328125,0.0005397796630859,0
☁️兮,小爱与火锅哦#蜡笔小新 #野原新之助 #小新的骚操作 #新之助 #治愈系,https://www.douyin.com/user/MS4wLjABAAAAdhIcLggSlgjYsNpkPYY1A6rqSBn671_8-bEy-2BKTCHaaYht8RKBqI4fl9VShwQp,41812,801,6657,0.0016040802001953,0.0036220550537109,0.000704288482666,0
小姜说电影,一口气看完周润发跟任达华的经典犯罪电影#一剪到底 #影视解说 #周润发 #任达华 #经典港片,https://www.douyin.com/user/MS4wLjABAAAA4c36uyLfpQDOGsuc4-omt5zVKdL0Ts_oJMvfXhfH4CbuCVHs7tlUv7S8-Qg6ukSR,22960,457,4487,0.0022697448730468,0.0053634643554687,0.0006771087646484,0
刚子@@,好一招调山离虎计，受教受教#钓鱼的乐趣只有钓鱼人懂 #钓鱼人就是这么疯狂 #在冬日阳光下钓个鱼吧,https://www.douyin.com/user/MS4wLjABAAAA0jm6DcyZUeMr3Q1Y0jyoVDm2uVxxTPSkwjfqxs6kvxM,5231,139,1025,0.0033111572265625,0.02056884765625,0.0010604858398437,0
野格推漫,耗时30小时制作的超长版，注意连上wifi#咚漫漫画 #我独自满级新手 #漫画解说,https://www.douyin.com/user/MS4wLjABAAAAJqix9ytlT0Bvm6iSsKCrxOrhqCums5k0lzqK1mjI6jc,130851,877,42269,0.002349853515625,0.0137939453125,0.0005254745483398,0
乡村三妹,农村短剧7 #我的乡村生活 #社会百态 #100个真实农村故事 #乡村故事,https://www.douyin.com/user/MS4wLjABAAAAAi22kan3tK_8ZvteTNfcxE75-jXm0lLbc8PAKe8Nu3NdybqI1iv81WPDhRJGJNPc,14167,262,6342,0.0036640167236328,0.0160980224609375,0.0013046264648437,0
小麦短剧,#车辆落水如何自救 ##汽车脱困技巧,https://www.douyin.com/user/MS4wLjABAAAAWU5LjkbulLaOrMWPGV50FIyXrShOeWaQaoFtkgBelQrypfRej3po0tQ57keeBASJ,5292,465,1865,0.0035648345947265,0.0197601318359375,0.0011920928955078,0
乡村食叔,180买俩猪头，大叔做脆皮焖猪头，吃一口肥而不腻满口香，得劲,https://www.douyin.com/user/MS4wLjABAAAA6JUufdNRbG40MvUA7Xn04sJBQe6qQgGoq0N_O4JD4Ig,38641,2090,4980,0.0019187927246093,0.0025405883789062,0.0007209777832031,0
俏皮的驴,黑龙江佳木斯-追击赶羊人 #我的观影报告 #真实故事 #真实事件 #悬疑 #刑侦,https://www.douyin.com/user/MS4wLjABAAAAllB4O9lAaySeKjezBmhAgYubYM3ajyawx18p8gAEg-A,19825,954,4288,0.0011072158813476,0.001713752746582,0.0002251863479614,0
光腿神器正好勒死这长得像被屁崩过的狗,迫不及待要见到我的小狗了#网恋奔现#光腿神器#秋冬穿搭#刘浩存 #刘浩存同款光腿神器,https://www.douyin.com/user/MS4wLjABAAAAr2Ggvf7m6QnXF6UHTfuk3HnZMFCRtwgh_7A9RshwIWU,44251,11546,1525,0.001591682434082,0.0020275115966796,0.0004029273986816,0
沙雕伊泽,一口气看完，绝对土豪大电影 #沙雕动画 #一口气看完 #二次元,https://www.douyin.com/user/MS4wLjABAAAAr1_NPvxSO3ACyRE7a72RXv9FHPYCJNmwnSohB5noopyQb3Tn7mnVKC7Ge-yQQAVr,18035,450,7450,0.001774787902832,0.0079345703125,0.0006022453308105,0
憨憨历史局,货车司机疲劳驾驶，不仅超速还闯红灯，最后造成多车相撞 #交通安全 #疲劳驾驶 #行车安全 #出行安全,https://www.douyin.com/user/MS4wLjABAAAAII9XbWSHrVnKeO47FKTcCSN0pUa77PL3Xcq5x8ysXyL1eOybSaynKmlkcJyqQz8Z,2402,229,466,0.0015850067138671,0.0017414093017578,0.0004029273986816,0
小婠儿,,https://www.douyin.com/user/MS4wLjABAAAAw0DZEQelN4jcYnx4s2DjyBtAYp1_XeTJn3D5_CZdxe5eyTg7d1Q-HQOt4TP-Jifz,11559,108,4277,0.001896858215332,0.0025501251220703,0.0006904602050781,0
王者荣耀可杰(129段打野）,国服镜飞得这么快我自己都要看清楚喽#可杰,https://www.douyin.com/user/MS4wLjABAAAA8qrPg8x26mCUFqA6_qJ9czybLqKPZlD3JYw_hFWwThs,361226,8347,5625,0.0022163391113281,0.0030994415283203,0.0004897117614746,0
世界名人榜,青帮老大杜月笙是如何从一个卖梨的小商贩成长为绝世枭雄的呢？ #杜月笙 #黄金荣 #张啸林 #杜月笙语录 ,https://www.douyin.com/user/MS4wLjABAAAAQzwXSa8JOxjXpuJLxTFUe-BMw8MtiAVvFVjh42lSSsU,39987,480,11143,0.0013408660888671,0.0003407001495361,0.0001940727233886,0
李圓婷,一人成名 震撼全国  #四川大学,https://www.douyin.com/user/MS4wLjABAAAAkSvMJwTmzc5Hf6o8IXuggyHHQBMQCt7ztG3zOdUilt7o1qXp-NwkSF84DqdRXbid,1290,90,81,0.002349853515625,0.0030994415283203,0.000523567199707,0
AH户外视频,#户外捉鱼视频 #乡村生活记录视频 #乡间新农人 大冤种....,https://www.douyin.com/user/MS4wLjABAAAARbrBgo3U7d1qGngszteMSaRai7b_a02_TYeeh7SKI7s,9351,136,2882,0.0040550231933593,0.0140609741210937,0.0005931854248046,0
暗区突围颖天,#暗区突围 #暗区突围颖天 600万撤离,https://www.douyin.com/user/MS4wLjABAAAAGB_90mkza8dW5ttNjNru6BgpSyDQ7nkYA110YUjDGIfdjzQwDAMx9lS2M1plSFQX,17461,295,1206,0.0029010772705078,0.0055122375488281,0.0003626346588134,0
山抹微云用户8823569398952,,https://www.douyin.com/user/MS4wLjABAAAAZhdLWq1FRoWzpH5v1R_f_rv2oIvs7T8ujXC0TbLm9Qc,6319,305,2002,0.0035934448242187,0.0013666152954101,0.0006513595581054,0
z阿占,这该死的性张力，Top最后这段点烟真的封神,https://www.douyin.com/user/MS4wLjABAAAAaJTOCmlQ0XO68FdR_tKt5t2uONGBkVZIBhdri9BpesU,317699,18206,30781,0.0010862350463867,0.0039005279541015,0.0005526542663574,0
花娘说案,贵州奇案：女人被老公肢解2年，母亲却坚称她还活着#大案解说 #真实事件 #案件解说,https://www.douyin.com/user/MS4wLjABAAAAWkV0ueL4jHZw1dvey_kqa6g-5IKmN9xn7TXApjcFACg,9142,163,4161,0.0009217262268066,0.0003101825714111,0.0001609325408935,0
篮球小师妹⛹️‍♀️,小细狗 哪里跑#篮球小师妹⛹️ #野球场肘姐  #养生球 #身高2米,https://www.douyin.com/user/MS4wLjABAAAAk47-GPBZenK34opPfLT3_7c-9ahurQ5pObIvxVKlGbjljR2zOLk39TQ-w7WyDPVH,16554,4410,772,0.0017614364624023,0.0031719207763671,0.0006337165832519,0
荒野好剧,小婷的田园生活：把握好季节，采收各种果蔬售卖， 来丰富大山中的生活#荒野建造 #田园生活,https://www.douyin.com/user/MS4wLjABAAAAS0w8PIJccUL_SYs9fRUxtJkfFgZdsUYMoiu_N4aT-a287Pl4gMC2qUnGWxsv0KLC,17524,368,4345,0.0031471252441406,0.0049247741699218,0.0006642341613769,0
火山说电影, #影视解说  #惊悚悬疑 美女乘坐大巴 却遭遇坏蛋劫财劫色 @抖音小助手,https://www.douyin.com/user/MS4wLjABAAAAQppr3m3wOgAS1JHc2E_GgNHqu4nC98GMmQ2V-OaUBA10tYcjyfyMV3um3UmC1cQf,31496,672,10019,0.0009002685546875,0.0020275115966796,0.0007438659667968,0
阿泰美食,大块红烧肉蘸辣椒酱🌶️吃过瘾#泰国美食 #泰国生活 #户外美食 #大口吃肉 #与朵莉亚共赴海都之约 @三亚·亚特兰蒂斯,https://www.douyin.com/user/MS4wLjABAAAAS8hUN2nIw5MK1z616ijnVQ0JIXpHLQAbULYhUScbdjr6vkmLfVnWIp5nrJAmo_5f,28065,8808,2900,0.0025806427001953,0.0036506652832031,0.000770092010498,0
王者荣耀宇晨（国1马可）,没有天生的强者，只有足够的自信！#王者 #宇晨马可 #国服 #细节操作,https://www.douyin.com/user/MS4wLjABAAAAGJGXdKaP32_Xbxde5YwcZN9PdPVzoWKAXwh4iynhWjI,299034,11397,7634,0.0015430450439453,0.0042495727539062,0.000467300415039,0
托尼爱钓鱼,虽然不好听，但又是快乐的一天#原来钓鱼才是抖音运动顶流 #2023dou来钓鱼 #钓鱼人 #富源百川,https://www.douyin.com/user/MS4wLjABAAAA8W_D35DqPO41MYArUubLHRC2afXp01OitgHSQAo-toymwNmmVOh-dsDAl5T5KsEm,16432,331,6569,0.0030994415283203,0.0033245086669921,0.0006904602050781,0
瘦猴说影视,电影解说:力王第五集#原创剪辑 #电影片段 #因为一个片段看了整部剧,https://www.douyin.com/user/MS4wLjABAAAASlrttCeZc2dGxSBX-K8f8cPzpXNpINdYEOh2IxyJDCc,10151,156,2871,0.0014104843139648,0.0057296752929687,0.000826358795166,0
阿帅（暗区突围）,林中小屋凡人之躯比肩冤种房 不愧是破产之光#暗区突围 #战术博弈射击手游 #林中小屋,https://www.douyin.com/user/MS4wLjABAAAAxS77-UlWzR7IyCMOUxuzEazlMtH7-azL5oB4jHhir6I,84271,2625,10910,0.0018825531005859,0.0042648315429687,0.0005440711975097,0
鱼蛋 音乐人,若我与歌再加上你，温度将提升更多。一首非常经典的粤语作品《激光中》，有听过的吗？#激光中 #粤语歌 #看见音乐计划,https://www.douyin.com/user/MS4wLjABAAAA39be3S2K27ElRG50r-RHxXFBs0-461E0O--XHUl9j2sTPP0w3tmgScCoOyc1xwvm,32349,2030,1067,0.0011072158813476,0.0029468536376953,0.0004458427429199,0
浪洋,秦王绕柱,https://www.douyin.com/user/MS4wLjABAAAA8qziJQPQFGW1m6SUUjAWdoncsgyZXpFgFaHeIEidajg,7873,303,278,0.0021247863769531,0.0069580078125,0.000521183013916,0
侯哥,善有善报#上传一张照片点击拍同款,https://www.douyin.com/user/MS4wLjABAAAACIhIXI0od7xpodsM6Fjo-TO7TwErIHBfkxTfoQWg9A3CI7xiVIUr_EuzWuvIiAjs,26150,329,12831,0.0012693405151367,0.0035114288330078,0.0004222393035888,0
困困.,见到你的第一眼就心动了#广州暴风雨水疗,https://www.douyin.com/user/MS4wLjABAAAA_2x7SMEuKZcq87zKYivd1a0gmEn_2GnK7H_rpZRXUCA,216853,3249,12119,0.0005702972412109,0.0048294067382812,0.0006718635559082,0
沙治平,南海混战升级，俄7000吨舰访菲施压中国？印度也趁机浑水摸鱼,https://www.douyin.com/user/MS4wLjABAAAA-Ahm2VhjBgUvQLk0X5ENHl7N7QMQ7jgzfmRdjaKfiEuyyLOCfT6HiQgAjdgzx0nE,5039,28,1728,0.0026111602783203,0.0034294128417968,0.000460147857666,0
海豚影室,美军上一秒还在冲着鸭绿江边撒尿，结果下一秒队友惨遭团灭 #影视解说 #历史 #战争 #抗美援朝,https://www.douyin.com/user/MS4wLjABAAAA0Xif8Sj89voU0v_Xur8O6M7q3CcO9YtJ_6rlYntEnGQ,18195,726,2845,0.0015668869018554,0.0033760070800781,0.000746726989746,0
涛哥小号,老母亲大老远来看望自己的儿子，发生这样温馨的画面#正能量 #孝敬父母 #人间温暖,https://www.douyin.com/user/MS4wLjABAAAAwLVdF141h27FMASBE5wHFykBw8Z1R1ORUbVIgMdXbcg,125750,6620,20736,0.001443862915039,0.0007791519165039,0.0003554821014404,0
爱钱大锤（ 两万分司空震）,你就这样打兰陵王，一打一个不吱声,https://www.douyin.com/user/MS4wLjABAAAAvaEfGq2NNt-RlZDMqsUu6al3DEhpdSK8JLD4nEf0eZ8,11740,206,406,0.0028343200683593,0.0032978057861328,0.0004785060882568,0
定安,#上热门话题 #今天你笑了吗 #倒霉蛋,https://www.douyin.com/user/MS4wLjABAAAAVH-_7jjV77M46KuSB0xhg8vStvLUXShrvdHma_l9-m1-SJIdSZqR7NGnqfY8_m5d,2857,204,590,0.0020275115966796,0.0024337768554687,0.0004158020019531,0
希希丫百货,炸丸子有它帮忙真是太方便了！3连排设计效率很高，方便又实用#丸子制作器 #肉丸制作器 #丸子器 #自制肉丸 #厨房好物,https://www.douyin.com/user/MS4wLjABAAAAtEBpw1vWoEjjb7gqo79nUKH3v80xSVJm6Snc3W6c8wY,6586,177,2772,0.0017614364624023,0.0032482147216796,0.001443862915039,0
户外老鬼,就连身经百战的探险王户外小北，都趴地而行，我更是被吓得两腿发软。敢相信吗？在这片神秘禁地，出现了一道宛如青龙偃月刀般的巨大裂缝。高悬在几百米悬崖之上，故而得名关刀洞。关于这条半悬崖上的古道，百年以来一直众说纷纭，他的建造者至今都是个谜#神秘古道 #关刀洞 #户外老鬼 ,https://www.douyin.com/user/MS4wLjABAAAA2XdHjMTjZrCNfJh2J6kU_wOxxV2ima0Gz8toq17skpc,30241,2623,4813,0.0039138793945312,0.0039443969726562,0.0006642341613769,0
若有缘,东南亚黑暗地带不敢想象，现实永远比电影更加残酷。女孩在外一定要保护好自己。#电影怒潮,https://www.douyin.com/user/MS4wLjABAAAA0TyfOJ5D9fjQ_jEwlXMZ7MpcnnO8DUV4hqnWgQysjjI,296905,35779,25541,0.0005073547363281,0.0047187805175781,0.0005154609680175,0
戏精三兄弟,《好手法》 #唬牌 #搞笑 #解压 #河南方言 #戏精,https://www.douyin.com/user/MS4wLjABAAAAxqn3BoAUqkJNOhSj4lhRP_e6UN4HiaXY_SAbFHp5ewhahxkI4FEIMdfEIJRBXD8d,6708,191,720,0.0022163391113281,0.0019569396972656,0.0005860328674316,0
星辰团战大赏,让KPL选手都汗流浃背的一集？一张地图带你看23挑杯19个名场面！ #2023王者挑战者杯 #KPL ,https://www.douyin.com/user/MS4wLjABAAAA6yFQA69QTwLoslhuFnPPDpq8hcF3CEyA8MLKG23ksJ0,31228,559,2448,0.0028343200683593,0.0016546249389648,0.000251293182373,0
顽石影视,<1/3>为了能多吃饭，女人竟将人胃换成牛胃，看完我麻了 #怪谈晚餐  #新片速递  #悬疑惊悚 ,https://www.douyin.com/user/MS4wLjABAAAAQN-ouGjk2j_sNoNN7Qhzv7ZU6XGEzYQotljXlNLhOwwsqHNMK3UQfL-zBjJdqdEK,641,14,191,0.0049819946289062,0.0047569274902343,0.0005660057067871,0
豆晓敏,既然生活，就避免不了酸甜苦辣，既然是人生，也免不了人情冷暖，笑着迎接和面对今后的每一天#我的乡村生活 #三农 #新农人计划2023,https://www.douyin.com/user/MS4wLjABAAAAR8oz71YC5k7wAfzFDymQtWHP1OkKc7DR4A-l24gR1MI,119656,1996,36306,0.0012159347534179,0.0013990402221679,0.0003054141998291,0
难呱饼,给老师变个小魔术#空手变花魔术,https://www.douyin.com/user/MS4wLjABAAAAar16l4wzPyZlhMsqu2uT_yLMYPvcEP5qQwxo_O9rPC8,20527,823,381,0.0015068054199218,0.0035648345947265,0.0004858970642089,0
立哥教好物,,https://www.douyin.com/user/MS4wLjABAAAA4A6JBzdxcTRTmcwMc1TS2VyrvpgGPGxMU6Ro8eY5z08RhPbQxQilzIF93OYVmBKq,19226,309,5251,0.0020580291748046,0.0061225891113281,0.0007615089416503,0
山海星剧场,一个臭摆摊的，不就是个江湖郎中吗，可让我好找啊！ #短剧 #盖世 #因为一个片段看了整部剧,https://www.douyin.com/user/MS4wLjABAAAA6JrBIinUHcbWLSOy4V3Wjnai31uUmCDhXefBJss4Puu0H4AJpgoypJQeLFINrAPp,21907,1088,4483,0.001235008239746,0.0082168579101562,0.0008659362792968,0
我不叫天麟,传说中的太师椅坚如磐石，坐过之后都变靓仔了,https://www.douyin.com/user/MS4wLjABAAAABvwtPkAPy2bwZU494CeOr8Z7SH4b08f8ZaHBt6L8h98,13863,1331,929,0.002725601196289,0.0108184814453125,0.0007266998291015,0
海绵吖,当小弟的也不容易，女朋友被大哥长达三小时的欺负，可老实人逼急了，你连说话的机会都没有！#似火流年 #似火流年剧情狂飙,https://www.douyin.com/user/MS4wLjABAAAAvr2u6T1QWgRsC8H007Sn126yageQiAR38NprL40IjyM,136308,712,4632,0.0003488063812255,0.0017547607421875,0.000349998474121,0
Lux studio,高铁站看到两个小姐姐一前一后，穿着闺蜜装，又温柔又有气质！果然大城市的女人就是懂穿搭呀#闺蜜穿搭,https://www.douyin.com/user/MS4wLjABAAAA82eLy3Jm_kAbsQT7Iq8c75-LIkgi_vicbwtFmqH_oEHbnYBS0pT_Lqwc-txXiH8l,9862,408,2465,0.0008831024169921,0.0016422271728515,0.0007381439208984,0
艾坤纪录片,#白天刷不到晚上逃不掉系列 #沙雕动画 #二次元,https://www.douyin.com/user/MS4wLjABAAAArqyGN_ZE8e_BbPu6ax1AinLIHsAEYxf1CxkDBHkacQqm5GCk04NJUDNfCKEQwe2h,30240,534,8793,0.0032100677490234,0.0005593299865722,0.0004916191101074,0
李大喵追剧,雷鸣严苛的时间管理竟持续了二十多年 11班的集训第一天内容是戒手机#鸣龙少年   #鸣龙少年在演我青春吧  #抖音野生娱评人,https://www.douyin.com/user/MS4wLjABAAAA2ZkZtvZ9E2sPQkMtfbCSgny2OVaiVWuY6t0BfEo5s6CPK5h3D-JNCmWdmNPmeJ2Q,3599,52,725,0.0020999908447265,0.0051193237304687,0.0011835098266601,0
幸子探剧,顺溜说能那就是能 #我的兄弟叫顺溜 #下集更精彩未完待续,https://www.douyin.com/user/MS4wLjABAAAAHg3qXskmIBjUB0u2UTtFeI0Vgr1jF8iwLFth2UQtebY,45811,853,8666,0.0030403137207031,0.0020027160644531,0.0009660720825195,0
小薇儿🍬（梦想舞团航少团队）,#广场舞 #万人广场舞 #大长腿 #路人视角 #美女 @抖音小助手,https://www.douyin.com/user/MS4wLjABAAAAohUP2BdxJ2LrwSUzgGUwi5pqiin-L-vQ80u-gbXs61pZDtbzZxyaGxGURZe23IKr,46276,3744,4575,0.0013618469238281,0.0071220397949218,0.0007615089416503,0
芳清和阿凤,即使工作再忙，也不要忘记关心你的孩子。他们是你生活中最珍贵的礼物，他们的成长需要你的陪伴和关爱。无论多忙，都要抽出时间陪伴孩子，了解他们的生活、学习和心情，让他们感受到你的爱和支持。#我的乡村生活 #新农人计划2023 #乡村守护人  #婆媳 #剧情,https://www.douyin.com/user/MS4wLjABAAAAh6WaurMUAI4dFx1hm4-6_N3sx-7Hu9pL-KB8JbrmaSM,115054,1815,42539,0.001495361328125,0.0009183883666992,0.0004858970642089,0
慧姐美食日记,天冷了 你说想吃烤鱼 我立马花了38块钱给你做了 冬天的第一顿烤鱼 你说比外面128的都好吃#冬天的第一顿烤鱼#香辣烤鱼 #冬天的第一顿烧烤 #烤鱼,https://www.douyin.com/user/MS4wLjABAAAAGVskB4FbAVBCGPWQYD6Zfo1Dk0vaxWQUMvGKpe-PC8InyhzR3bUX1Pji2eNT60mW,51339,2754,24327,0.0013303756713867,0.0021820068359375,0.0005254745483398,0
橙子体育,中国选手李亚杰和林珊的对决，实在是太养眼了！水上的舞者！ #李亚杰 #林珊 #杭州亚运会 #中国跳水梦之队,https://www.douyin.com/user/MS4wLjABAAAASwNm1AIiVP_4ri4KDnW5yVMSOyHQkAy5t89_5nwD0B0FfWKjsXp-_FhWzBsXEBiL,4881,210,501,0.0022602081298828,0.0020027160644531,0.0004441738128662,0
漩涡屁屁🌀,#东北甜妹 #双子 #甜妹,https://www.douyin.com/user/MS4wLjABAAAA0-EvN4WHCpjsE8xC_2y8mWumVP5AscgA4PB5_mDHz87Uvf1ROBLQDLQZ9qt36Lk3,98341,730,18017,0.0016355514526367,0.0110702514648437,0.0010566711425781,0
小心安（火影第一yaG）,死门凯的上限永远是个谜 #火影忍者手游 #死门凯,https://www.douyin.com/user/MS4wLjABAAAA9sNqCeByxi1dTNT53K6JVAG2ZfNej6giqp5eXURNrvVwivQ3tSpjfcWe6iOIWzgh,176611,1714,3729,0.0015668869018554,0.0034027099609375,0.0003275871276855,0
新疆优素福,"当雪花邂逅大地，冬天的冷才有了意义！和家人在一起在寒冷的冬季，一起吃顿铁锅炖大鹅，我很满足。想起那句：忽有故人心上过 ，回首山河已是冬 ：“他朝若是同淋雪，此生也算共白头。”
期望大家在这个冬天:平安健康，事事顺利。 
#下雪就是要吃热乎乎的东西呀 #铁锅炖大鹅 #我的乡村生活 #下雪了 #记录我的农村生活",https://www.douyin.com/user/MS4wLjABAAAAJQlDW2j4tnPQSP_g8Ob-j_oQpnwlR0wxIFCiV9PA_ac,321009,25705,19022,0.0013046264648437,0.0004339218139648,0.0003473758697509,1
湘湘你好,汽车玻璃一定要按时清理油膜不然晚上和雨天会影响视线 严重影啊驾驶安全 试试这个#油膜去除剂 #汽车好物 #爱车养护,https://www.douyin.com/user/MS4wLjABAAAA4xPXS5rqkbnO2qQKizxwTBg-WOqkR40RL08w6h4e-7yoMJCCqYYZL67sGoolWyvt,24514,1221,8721,0.0013990402221679,0.0027580261230468,0.0009217262268066,0
买买提的狠人,云南·昆明：堪称最完美的犯罪，你怎么看？#真实事件 #真实故事 #我的观影报告 #影视解说 #关注我一起追剧,https://www.douyin.com/user/MS4wLjABAAAA5Cx9Nz5Zyky1ntrm4XmQUAGOWjbazTRE0orC04EGn5E,77428,6260,15719,0.0018892288208007,0.0035648345947265,0.000300645828247,0
武汉广播电视台,雪真的要来了！最强寒潮来袭#今冬第一场雪15日晚降临武汉市区  最低气温将达到-5°C以下#武汉天气,https://www.douyin.com/user/MS4wLjABAAAA0x-s6TlRxEVptzBLJYMhhVhYs1Rbfbb9AQJ41GiDSx0,15694,6517,1026,0.0010404586791992,0.0013990402221679,0.0004060268402099,0
乡村小乔,朵朵总是被楼下动静吵醒，为了能让她休息好，盼盼给她换个双层玻璃的窗户……想给女儿足够的爱，希望她健康快乐长大。,https://www.douyin.com/user/MS4wLjABAAAAzmy07L155965JtgkO8pFyqAxcNiDxtm1WGYWgj1faYY,169268,12072,9605,0.0006771087646484,0.0006437301635742,0.0002672672271728,0
青衫影视,高要职位完成三级跳，付出的努力只有他自己知道！ #神话 #张世赵高  #这个视频很娱乐 #抖音野生娱评人,https://www.douyin.com/user/MS4wLjABAAAA4DJhT9ORR1TXSbsMlxJzfHWEM0BrHbgNF6347-H_N80FZtO18w3vd3rqhAI6wOm-,276225,7785,25773,0.0009889602661132,0.0028228759765625,0.0010042190551757,0
琴酒ouo,如何定义司空震的上限 一个一技能足以👌😋,https://www.douyin.com/user/MS4wLjABAAAAaoYUNJi82Mhr18J0eirDuaSN0gchG1bC3CTI0APKjDU,439992,14579,14757,0.0019264221191406,0.0026016235351562,0.000467300415039,0
媄   妻,好好好，江苏就放21天@江苏教育网,https://www.douyin.com/user/MS4wLjABAAAAp3HtGkGSY4xtT_MT59OaKkrhfscuBY4-nsPlD1TrVqwjsc7UDPbVNTGOgNSdfheo,11626,6600,2177,0.0026016235351562,0.0045394897460937,0.0005173683166503,0
赖狗,3亿人在豆坤评分上打出2.5高分 #沙雕 #修仙 #二次元 #大帝叫我师尊,https://www.douyin.com/user/MS4wLjABAAAA7u3zkiDWsCAO67lkUak0DU2tnDgEjiq7FB5zYjDelNm0RomIqu7yWbjgGCiZ0r9U,86118,4940,39874,0.0017004013061523,0.0127716064453125,0.0005111694335937,0
达爆影视,人终有一老#因为一个片段看了整部剧 #好剧推荐 @抖音小助手,https://www.douyin.com/user/MS4wLjABAAAAhuWYIxTLLvQx4xub81N5qFdZW2LU-wG1nPFTZTK-tFc,8937,498,1315,0.0022602081298828,0.0019187927246093,0.0002715587615966,0
清之风,这前奏配上咒术回战也太有感觉了吧#五条悟 #宿傩 #歌曲诱,https://www.douyin.com/user/MS4wLjABAAAAFjyxJkHOTl4zn7246oEDr4G_5nqq_24xqT56uOzjrF4,402735,7345,49964,0.0020751953125,0.0042800903320312,0.0006046295166015,0
烟枪已是过往,中国女武神对战巴西龙卷风，双方大战3个回合，张伟丽豪取19连胜 #UFC #张伟丽,https://www.douyin.com/user/MS4wLjABAAAAb8-iXGpVnAiOEln3pIUM6_-VxlrZVjvlrvxDZcLKYtI,15323,754,2139,0.003580093383789,0.0063896179199218,0.0005836486816406,0
鑫鑫家专业女裤,格子裤不就是秋天的代名词#ootd穿搭 #浅交个秋季穿搭作业吧 #慵懒风 #格子裤 #秋冬慵懒风毛衣穿搭,https://www.douyin.com/user/MS4wLjABAAAACObuPF93VvzBntalsoe9Q8eCeRd7axSTsyMA99mtHJcG9gEH1Qx7qYyIpaPMJlPV,7889,242,3224,0.0016040802001953,0.0023326873779296,0.0014209747314453,0
